,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,order_Date
4933,4934,15-04-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10002012,2,0,0,0,15-04-2022
4934,4935,27-05-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Fasteners,OFF-FA-10003021,3,0,0,0,27-05-2022
4935,4936,24-06-2022,Standard Class,Corporate,United States,Lehi,Utah,84043,West,Technology,Phones,TEC-PH-10003356,3,0.4,19.6,-0.4,24-06-2022
4936,4937,29-08-2023,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,OFF-BI-10004728,7,0.6,29.4,9.4,29-08-2023
4937,4938,10-09-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000078,5,26.6,1303.4,83.4,10-09-2023
4938,4939,23-11-2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,FUR-BO-10003034,3,6.6,323.4,13.4,23-11-2022
4939,4940,19-06-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10003514,5,1,19,-1,19-06-2023
4940,4941,08-02-2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Chairs,FUR-CH-10001708,9,25.4,1244.6,84.6,08-02-2023
4941,4942,21-04-2022,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Bookcases,FUR-BO-10002598,4,5.6,274.4,54.4,21-04-2022
4942,4943,29-03-2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,OFF-AR-10001022,2,0.2,9.8,-0.2,29-03-2023
4943,4944,28-12-2022,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10004459,1,7.6,372.4,52.4,28-12-2022
4944,4945,28-05-2023,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Paper,OFF-PA-10004381,2,5,95,5,28-05-2023
4945,4946,14-06-2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10000050,2,0.5,9.5,-0.5,14-06-2022
4946,4947,24-11-2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Fasteners,OFF-FA-10000304,2,0,0,0,24-11-2022
4947,4948,03-04-2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,OFF-LA-10002475,4,0.6,29.4,-0.6,03-04-2022
4948,4949,09-03-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001989,7,6,114,14,09-03-2023
4949,4950,29-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000732,3,0.8,19.2,-0.8,29-11-2023
4950,4951,25-06-2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004441,3,0.3,9.7,-0.3,25-06-2023
4951,4952,20-11-2022,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10000304,2,0.2,9.8,-0.2,20-11-2022
4952,4953,20-08-2023,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10002670,1,2.8,67.2,7.2,20-08-2023
4953,4954,18-04-2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001527,2,2.7,87.3,7.3,18-04-2022
4954,4955,10-06-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002335,7,0.4,19.6,-0.4,10-06-2022
4955,4956,01-05-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10003641,3,4,76,6,01-05-2022
4956,4957,31-01-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,FUR-FU-10002685,2,1.6,38.4,8.4,31-01-2022
4957,4958,29-03-2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,OFF-BI-10001308,2,0,0,0,29-03-2022
4958,4959,16-08-2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Fasteners,OFF-FA-10003485,9,0.4,19.6,-0.4,16-08-2022
4959,4960,09-03-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003357,1,1.8,58.2,8.2,09-03-2023
4960,4961,07-08-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10002867,1,1.4,68.6,8.6,07-08-2023
4961,4962,08-08-2022,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004477,1,1.5,48.5,8.5,08-08-2022
4962,4963,06-06-2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001427,3,1,19,-1,06-06-2023
4963,4964,27-08-2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,3,9.6,230.4,20.4,27-08-2023
4964,4965,14-04-2023,Second Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,OFF-BI-10000301,4,0.5,9.5,-0.5,14-04-2023
4965,4966,01-01-2023,Second Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,TEC-PH-10001944,4,9.4,460.6,30.6,01-01-2023
4966,4967,24-09-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Phones,TEC-PH-10001527,3,2.6,127.4,17.4,24-09-2022
4967,4968,30-08-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10001307,2,0.4,9.6,-0.4,30-08-2022
4968,4969,19-11-2023,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10004571,2,10,190,0,19-11-2023
4969,4970,25-09-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10001973,1,3.3,106.7,6.7,25-09-2022
4970,4971,23-02-2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10000513,2,8.4,201.6,31.6,23-02-2023
4971,4972,22-12-2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002421,2,2,38,-2,22-12-2023
4972,4973,01-11-2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004090,2,1.2,38.8,8.8,01-11-2022
4973,4974,15-01-2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004071,2,2.7,87.3,17.3,15-01-2022
4974,4975,06-09-2023,Standard Class,Home Office,United States,Oceanside,California,92054,West,Office Supplies,Paper,OFF-PA-10002246,2,0.2,9.8,-0.2,06-09-2023
4975,4976,17-06-2023,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10003198,9,14.4,705.6,75.6,17-06-2023
4976,4977,11-06-2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001031,5,0.6,19.4,-0.6,11-06-2023
4977,4978,07-07-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003727,2,0.5,9.5,-0.5,07-07-2022
4978,4979,01-09-2022,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001336,6,30.8,739.2,39.2,01-09-2022
4979,4980,19-06-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10001664,3,0.8,19.2,-0.8,19-06-2023
4980,4981,06-07-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10003971,2,0,0,0,06-07-2023
4981,4982,02-10-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10000199,4,0.6,19.4,-0.6,02-10-2023
4982,4983,03-07-2022,Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Labels,OFF-LA-10001045,2,0.4,9.6,-0.4,03-07-2022
4983,4984,02-07-2023,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10003442,3,3.2,76.8,6.8,02-07-2023
4984,4985,26-08-2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Fasteners,OFF-FA-10003059,5,0.3,9.7,-0.3,26-08-2023
4985,4986,26-03-2022,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10001175,5,0.4,9.6,-0.4,26-03-2022
4986,4987,02-09-2023,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10003441,3,1,19,-1,02-09-2023
4987,4988,07-12-2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10004287,6,39.9,1290.1,210.1,07-12-2022
4988,4989,25-04-2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004040,2,0,0,0,25-04-2022
4989,4990,13-03-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004022,3,0.2,9.8,-0.2,13-03-2023
4990,4991,11-05-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002200,4,27.6,662.4,72.4,11-05-2022
4991,4992,09-08-2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10001120,5,94.5,1795.5,165.5,09-08-2022
4992,4993,27-11-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10000461,8,1.8,58.2,-1.8,27-11-2023
4993,4994,09-04-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,OFF-LA-10004008,8,0.6,19.4,-0.6,09-04-2023
4994,4995,30-10-2022,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10000221,5,0.6,19.4,-0.6,30-10-2022
4995,4996,14-02-2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000962,4,1.5,48.5,8.5,14-02-2022
4996,4997,05-01-2023,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,OFF-AP-10000390,1,1.5,48.5,8.5,05-01-2023
4997,4998,01-10-2022,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10000014,4,0.4,9.6,-0.4,01-10-2022
4998,4999,27-05-2023,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10004120,1,3.3,106.7,6.7,27-05-2023
4999,5000,10-01-2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002764,5,1.8,58.2,8.2,10-01-2022
5000,5001,02-01-2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000736,1,1.6,78.4,8.4,02-01-2023
5001,5002,02-05-2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Supplies,OFF-SU-10000898,5,2.1,67.9,7.9,02-05-2023
5002,5003,22-09-2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,OFF-PA-10004327,4,7.6,182.4,32.4,22-09-2023
5003,5004,10-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10000143,2,0.3,9.7,-0.3,10-01-2023
5004,5005,10-03-2022,Second Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10002550,3,1,49,-1,10-03-2022
5005,5006,29-10-2023,Second Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Storage,OFF-ST-10003306,5,35.5,674.5,64.5,29-10-2023
5006,5007,28-02-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10000045,2,116,2204,274,28-02-2022
5007,5008,11-12-2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001505,3,0.8,19.2,-0.8,11-12-2023
5008,5009,23-05-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004781,1,0.3,9.7,-0.3,23-05-2023
5009,5010,17-04-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002680,6,39.5,750.5,0.5,17-04-2023
5010,5011,07-02-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000848,3,0,0,0,07-02-2022
5011,5012,21-10-2022,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Bookcases,FUR-BO-10004467,7,10.5,199.5,9.5,21-10-2022
5012,5013,23-06-2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10001670,3,1.2,28.8,-1.2,23-06-2022
5013,5014,25-10-2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10000136,7,6.6,213.4,13.4,25-10-2022
5014,5015,03-07-2023,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004522,6,6.3,203.7,13.7,03-07-2023
5015,5016,21-08-2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Furnishings,FUR-FU-10002960,7,0.8,39.2,9.2,21-08-2022
5016,5017,16-04-2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10002584,4,75,1425,175,16-04-2022
5017,5018,18-07-2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10002505,3,0.2,9.8,-0.2,18-07-2023
5018,5019,04-09-2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10003832,3,15.4,754.6,114.6,04-09-2023
5019,5020,20-04-2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Supplies,OFF-SU-10002537,2,1,19,-1,20-04-2022
5020,5021,12-01-2022,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10003505,3,10.5,339.5,9.5,12-01-2022
5021,5022,07-06-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10001465,2,2.8,67.2,7.2,07-06-2022
5022,5023,17-03-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3,15.4,754.6,64.6,17-03-2023
5023,5024,01-03-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10003731,4,0.8,39.2,9.2,01-03-2022
5024,5025,22-08-2022,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,OFF-BI-10004828,2,0.9,29.1,-0.9,22-08-2022
5025,5026,06-12-2023,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,TEC-PH-10003012,3,13.8,446.2,56.2,06-12-2023
5026,5027,06-04-2023,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,OFF-AP-10002311,2,2.8,137.2,17.2,06-04-2023
5027,5028,19-08-2023,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Chairs,FUR-CH-10004626,3,6,294,14,19-08-2023
5028,5029,07-06-2023,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Accessories,TEC-AC-10001606,3,4.8,235.2,25.2,07-06-2023
5029,5030,17-05-2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10001216,3,0.4,9.6,-0.4,17-05-2022
5030,5031,02-01-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10001664,1,0.4,9.6,-0.4,02-01-2023
5031,5032,31-03-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002498,8,3.6,116.4,6.4,31-03-2023
5032,5033,17-01-2023,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Furniture,Chairs,FUR-CH-10003968,3,8.4,201.6,21.6,17-01-2023
5033,5034,14-06-2023,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Office Supplies,Appliances,OFF-AP-10002765,1,0.6,29.4,-0.6,14-06-2023
5034,5035,27-07-2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Bookcases,FUR-BO-10004690,5,34.5,655.5,45.5,27-07-2023
5035,5036,27-01-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,3,19.5,630.5,100.5,27-01-2023
5036,5037,10-01-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10003441,2,1.2,28.8,-1.2,10-01-2023
5037,5038,20-08-2023,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Technology,Accessories,TEC-AC-10003610,5,7.2,232.8,12.8,20-08-2023
5038,5039,12-10-2023,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Furniture,Tables,FUR-TA-10001520,4,8,192,2,12-10-2023
5039,5040,23-09-2022,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Technology,Phones,TEC-PH-10001817,2,14.4,705.6,25.6,23-09-2022
5040,5041,11-10-2023,First Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,OFF-BI-10004492,7,11,209,9,11-10-2023
5041,5042,03-11-2022,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002421,3,2.1,67.9,7.9,03-11-2022
5042,5043,04-10-2022,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10000055,4,6.5,123.5,3.5,04-10-2022
5043,5044,22-09-2022,Second Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000965,9,18.8,451.2,41.2,22-09-2022
5044,5045,22-11-2023,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001363,5,1.2,58.8,8.8,22-11-2023
5045,5046,21-03-2022,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10001496,4,21.6,698.4,18.4,21-03-2022
5046,5047,03-04-2022,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10004656,3,0.2,9.8,-0.2,03-04-2022
5047,5048,27-07-2023,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10001227,5,0.2,9.8,-0.2,27-07-2023
5048,5049,30-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002071,7,0.5,9.5,-0.5,30-06-2023
5049,5050,02-02-2022,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004901,2,1.6,78.4,-1.6,02-02-2022
5050,5051,01-09-2022,Standard Class,Home Office,United States,Des Moines,Washington,98198,West,Office Supplies,Paper,OFF-PA-10001776,2,0.6,19.4,-0.6,01-09-2022
5051,5052,28-03-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,OFF-EN-10000483,2,0.6,19.4,-0.6,28-03-2022
5052,5053,21-05-2022,Same Day,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003129,4,8,192,12,21-05-2022
5053,5054,14-10-2023,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10003198,5,8,392,32,14-10-2023
5054,5055,03-01-2023,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10001246,3,0.3,9.7,-0.3,03-01-2023
5055,5056,22-06-2023,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,FUR-BO-10003272,9,40.5,1309.5,139.5,22-06-2023
5056,5057,27-12-2023,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10002606,5,1.5,28.5,-1.5,27-12-2023
5057,5058,20-10-2023,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,OFF-ST-10002486,6,1.2,38.8,-1.2,20-10-2023
5058,5059,06-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10004330,9,2,98,18,06-08-2022
